ASSET,TYPE,TYPOLOGY,UNIQUE ID,INDEX,PHASE,PRECINCT,PARKING RATIO,PODIUM HEIGHT,TYPICAL FLOOR HEIGHT,PERMANENT SEATING,TEMPORARY SEATING,PUBLIC REALM,LEVEL,RATIO VALUES,PLOT,SUB-PLOT,EFFICIENCY,PARKING FORMULA,RESIDENTIAL POPULATION,AVG UNIT,GFA,TOTAL KEYS,EMPLOYEE RATE,AREA,CUSTOM COUNT,VISITOR RATE,GFA* EMPLOYEE RATE,SEATS*EMPLOYEE RATE,GLA*EMPLOYEE RATE,TOTAL SEATS,BUA,*TOTAL KEYS*EMPLOYEE RATE,NLA,GLA,*CUSTOM COUNT * EMPLOYEE RATE,EMPLOYEE RATE * (GFA*VISITOR RATE),EMPLOYEE TOTALS,GFA*VISITOR RATE,EMPLOYEE TOTAL*VISITOR RATE,RESI RATE * VISITOR RATE,TOTAL KEYS * VISITOR RATE,TOTAL SEATS * VISITOR RATE,GLA * VISITOR RATE,VISITOR TOTALS,*RESIDENTIAL TOTALS,*POPULATION TOTALS,BUILDING FOOTPRINT,PARKING AVAILABLE,QQ_1E_DETAILED RESID POP.TOTAL RESID POPULATION,QQ_1E_DETAILED RESID POP.NEW RESI *RATE,QQ_1E_DETAILED RESID POP.TOTAL RESIDENTIAL UNITS,MERGED TOTAL VISITORS,SUB PLOT AREA,CAPACITY,AVERAGE ROOM UNIT,TOTAL UNITS/KEYS,PARKING REQUIRED,CITY DISTRICT,*DETAILED RESI POPULATION,MERGED SUB-PLOT
RESIDENTIAL,EAST WADI UPPER MID MARKET VILLA,RESL,EW-013-18_A,EW-013-18_A-174-EAST WADI 01-RESL,10,EAST WADI PRECINCT,0,6.5,4,0,0,No,EAST WADI 01,1,EW-013,18,1,TOTAL UNITS*1.29,56085,514,174,,0.002,174,1,0.05,0,,,0,174,,174,174,,,0,,,2804.25,,0,,0,0,0,0,0,1.624902724,0.081245136,0.338521401,0.081245136,0,0,514,0.338521401,0.436692607,OTHER DISTRICTS,1.624902724,EW-013-18
RESIDENTIAL,EAST WADI UPPER MID MARKET VILLA,RESL,EW-013-18_A,EW-013-18_A-174-EAST WADI 02-RESL,10,EAST WADI PRECINCT,0,6.5,4,0,0,No,EAST WADI 02,1,EW-013,18,1,TOTAL UNITS*1.29,56085,514,174,,0.002,174,1,0.05,0,,,0,174,,174,174,,,0,,,2804.25,,0,,0,0,0,0,0,1.624902724,0.081245136,0.338521401,0.081245136,0,0,514,0.338521401,0.436692607,OTHER DISTRICTS,1.624902724,EW-013-18
RESIDENTIAL,EAST WADI UPPER MID MARKET VILLA,RESL,EW-013-18_A,EW-013-18_A-174-EAST WADI 03-RESL,10,EAST WADI PRECINCT,0,6.5,4,0,0,No,EAST WADI 03,1,EW-013,18,1,TOTAL UNITS*1.29,56085,514,174,,0.002,174,1,0.05,0,,,0,174,,174,174,,,0,,,2804.25,,0,,0,0,0,0,0,1.624902724,0.081245136,0.338521401,0.081245136,0,0,514,0.338521401,0.436692607,OTHER DISTRICTS,1.624902724,EW-013-18
PARKING,RESIDENTIAL SURFACE PARKING,RSP,EW-013-18_A,EW-013-18_A-354-GA LEVEL AOD-RSP,10,EAST WADI PRECINCT,0,0,0,0,0,No,GA LEVEL AOD,0.05555,EW-013,18,0,NO PROVISION,0,0,0,,0,80,1,0,,,,0,0,,0,0,,,0,,,,,0,,0,0,0,0,2,,,,0,80,0,0,,0,OTHER DISTRICTS,,EW-013-18
RESIDENTIAL,EAST WADI UPPER MID MARKET VILLA,RESL,EW-013-19_A,EW-013-19_A-174-EAST WADI 01-RESL,10,EAST WADI PRECINCT,0,6.5,4,0,0,No,EAST WADI 01,1,EW-013,19,1,TOTAL UNITS*1.29,56085,514,174,,0.002,174,1,0.05,0,,,0,174,,174,174,,,0,,,2804.25,,0,,0,0,0,0,0,1.624902724,0.081245136,0.338521401,0.081245136,0,0,514,0.338521401,0.436692607,OTHER DISTRICTS,1.624902724,EW-013-19
RESIDENTIAL,EAST WADI UPPER MID MARKET VILLA,RESL,EW-013-19_A,EW-013-19_A-174-EAST WADI 02-RESL,10,EAST WADI PRECINCT,0,6.5,4,0,0,No,EAST WADI 02,1,EW-013,19,1,TOTAL UNITS*1.29,56085,514,174,,0.002,174,1,0.05,0,,,0,174,,174,174,,,0,,,2804.25,,0,,0,0,0,0,0,1.624902724,0.081245136,0.338521401,0.081245136,0,0,514,0.338521401,0.436692607,OTHER DISTRICTS,1.624902724,EW-013-19
RESIDENTIAL,EAST WADI UPPER MID MARKET VILLA,RESL,EW-013-19_A,EW-013-19_A-174-EAST WADI 03-RESL,10,EAST WADI PRECINCT,0,6.5,4,0,0,No,EAST WADI 03,1,EW-013,19,1,TOTAL UNITS*1.29,56085,514,174,,0.002,174,1,0.05,0,,,0,174,,174,174,,,0,,,2804.25,,0,,0,0,0,0,0,1.624902724,0.081245136,0.338521401,0.081245136,0,0,514,0.338521401,0.436692607,OTHER DISTRICTS,1.624902724,EW-013-19
PARKING,RESIDENTIAL SURFACE PARKING,RSP,EW-013-19_A,EW-013-19_A-354-GA LEVEL AOD-RSP,10,EAST WADI PRECINCT,0,0,0,0,0,No,GA LEVEL AOD,0.05555,EW-013,19,0,NO PROVISION,0,0,0,,0,80,1,0,,,,0,0,,0,0,,,0,,,,,0,,0,0,0,0,2,,,,0,80,0,0,,0,OTHER DISTRICTS,,EW-013-19
RESIDENTIAL,EAST WADI UPPER MID MARKET VILLA,RESL,EW-013-20_A,EW-013-20_A-174-EAST WADI 01-RESL,10,EAST WADI PRECINCT,0,6.5,4,0,0,No,EAST WADI 01,1,EW-013,20,1,TOTAL UNITS*1.29,56085,514,174,,0.002,174,1,0.05,0,,,0,174,,174,174,,,0,,,2804.25,,0,,0,0,0,0,0,1.624902724,0.081245136,0.338521401,0.081245136,0,0,514,0.338521401,0.436692607,OTHER DISTRICTS,1.624902724,EW-013-20
RESIDENTIAL,EAST WADI UPPER MID MARKET VILLA,RESL,EW-013-20_A,EW-013-20_A-174-EAST WADI 02-RESL,10,EAST WADI PRECINCT,0,6.5,4,0,0,No,EAST WADI 02,1,EW-013,20,1,TOTAL UNITS*1.29,56085,514,174,,0.002,174,1,0.05,0,,,0,174,,174,174,,,0,,,2804.25,,0,,0,0,0,0,0,1.624902724,0.081245136,0.338521401,0.081245136,0,0,514,0.338521401,0.436692607,OTHER DISTRICTS,1.624902724,EW-013-20
RESIDENTIAL,EAST WADI UPPER MID MARKET VILLA,RESL,EW-013-20_A,EW-013-20_A-174-EAST WADI 03-RESL,10,EAST WADI PRECINCT,0,6.5,4,0,0,No,EAST WADI 03,1,EW-013,20,1,TOTAL UNITS*1.29,56085,514,174,,0.002,174,1,0.05,0,,,0,174,,174,174,,,0,,,2804.25,,0,,0,0,0,0,0,1.624902724,0.081245136,0.338521401,0.081245136,0,0,514,0.338521401,0.436692607,OTHER DISTRICTS,1.624902724,EW-013-20
PARKING,RESIDENTIAL SURFACE PARKING,RSP,EW-013-20_A,EW-013-20_A-354-GA LEVEL AOD-RSP,10,EAST WADI PRECINCT,0,0,0,0,0,No,GA LEVEL AOD,0.05555,EW-013,20,0,NO PROVISION,0,0,0,,0,80,1,0,,,,0,0,,0,0,,,0,,,,,0,,0,0,0,0,2,,,,0,80,0,0,,0,OTHER DISTRICTS,,EW-013-20
RESIDENTIAL,EAST WADI UPPER MID MARKET VILLA,RESL,EW-013-21_A,EW-013-21_A-174-EAST WADI 01-RESL,10,EAST WADI PRECINCT,0,6.5,4,0,0,No,EAST WADI 01,1,EW-013,21,1,TOTAL UNITS*1.29,56085,514,174,,0.002,174,1,0.05,0,,,0,174,,174,174,,,0,,,2804.25,,0,,0,0,0,0,0,1.624902724,0.081245136,0.338521401,0.081245136,0,0,514,0.338521401,0.436692607,OTHER DISTRICTS,1.624902724,EW-013-21
RESIDENTIAL,EAST WADI UPPER MID MARKET VILLA,RESL,EW-013-21_A,EW-013-21_A-174-EAST WADI 02-RESL,10,EAST WADI PRECINCT,0,6.5,4,0,0,No,EAST WADI 02,1,EW-013,21,1,TOTAL UNITS*1.29,56085,514,174,,0.002,174,1,0.05,0,,,0,174,,174,174,,,0,,,2804.25,,0,,0,0,0,0,0,1.624902724,0.081245136,0.338521401,0.081245136,0,0,514,0.338521401,0.436692607,OTHER DISTRICTS,1.624902724,EW-013-21
RESIDENTIAL,EAST WADI UPPER MID MARKET VILLA,RESL,EW-013-21_A,EW-013-21_A-174-EAST WADI 03-RESL,10,EAST WADI PRECINCT,0,6.5,4,0,0,No,EAST WADI 03,1,EW-013,21,1,TOTAL UNITS*1.29,56085,514,174,,0.002,174,1,0.05,0,,,0,174,,174,174,,,0,,,2804.25,,0,,0,0,0,0,0,1.624902724,0.081245136,0.338521401,0.081245136,0,0,514,0.338521401,0.436692607,OTHER DISTRICTS,1.624902724,EW-013-21
PARKING,RESIDENTIAL SURFACE PARKING,RSP,EW-013-21_A,EW-013-21_A-354-GA LEVEL AOD-RSP,10,EAST WADI PRECINCT,0,0,0,0,0,No,GA LEVEL AOD,0.05555,EW-013,21,0,NO PROVISION,0,0,0,,0,80,1,0,,,,0,0,,0,0,,,0,,,,,0,,0,0,0,0,2,,,,0,80,0,0,,0,OTHER DISTRICTS,,EW-013-21
RESIDENTIAL,EAST WADI UPPER MID MARKET VILLA,RESL,EW-013-22_A,EW-013-22_A-174-EAST WADI 01-RESL,10,EAST WADI PRECINCT,0,6.5,4,0,0,No,EAST WADI 01,1,EW-013,22,1,TOTAL UNITS*1.29,56085,514,174,,0.002,174,1,0.05,0,,,0,174,,174,174,,,0,,,2804.25,,0,,0,0,0,0,0,1.624902724,0.081245136,0.338521401,0.081245136,0,0,514,0.338521401,0.436692607,OTHER DISTRICTS,1.624902724,EW-013-22
RESIDENTIAL,EAST WADI UPPER MID MARKET VILLA,RESL,EW-013-22_A,EW-013-22_A-174-EAST WADI 02-RESL,10,EAST WADI PRECINCT,0,6.5,4,0,0,No,EAST WADI 02,1,EW-013,22,1,TOTAL UNITS*1.29,56085,514,174,,0.002,174,1,0.05,0,,,0,174,,174,174,,,0,,,2804.25,,0,,0,0,0,0,0,1.624902724,0.081245136,0.338521401,0.081245136,0,0,514,0.338521401,0.436692607,OTHER DISTRICTS,1.624902724,EW-013-22
RESIDENTIAL,EAST WADI UPPER MID MARKET VILLA,RESL,EW-013-22_A,EW-013-22_A-174-EAST WADI 03-RESL,10,EAST WADI PRECINCT,0,6.5,4,0,0,No,EAST WADI 03,1,EW-013,22,1,TOTAL UNITS*1.29,56085,514,174,,0.002,174,1,0.05,0,,,0,174,,174,174,,,0,,,2804.25,,0,,0,0,0,0,0,1.624902724,0.081245136,0.338521401,0.081245136,0,0,514,0.338521401,0.436692607,OTHER DISTRICTS,1.624902724,EW-013-22
PARKING,RESIDENTIAL SURFACE PARKING,RSP,EW-013-22_A,EW-013-22_A-354-GA LEVEL AOD-RSP,10,EAST WADI PRECINCT,0,0,0,0,0,No,GA LEVEL AOD,0.05555,EW-013,22,0,NO PROVISION,0,0,0,,0,80,1,0,,,,0,0,,0,0,,,0,,,,,0,,0,0,0,0,2,,,,0,80,0,0,,0,OTHER DISTRICTS,,EW-013-22
RESIDENTIAL,EAST WADI UPPER MID MARKET VILLA,RESL,EW-013-23_A,EW-013-23_A-174-EAST WADI 01-RESL,10,EAST WADI PRECINCT,0,6.5,4,0,0,No,EAST WADI 01,1,EW-013,23,1,TOTAL UNITS*1.29,56085,514,174,,0.002,174,1,0.05,0,,,0,174,,174,174,,,0,,,2804.25,,0,,0,0,0,0,0,1.624902724,0.081245136,0.338521401,0.081245136,0,0,514,0.338521401,0.436692607,OTHER DISTRICTS,1.624902724,EW-013-23
RESIDENTIAL,EAST WADI UPPER MID MARKET VILLA,RESL,EW-013-23_A,EW-013-23_A-174-EAST WADI 02-RESL,10,EAST WADI PRECINCT,0,6.5,4,0,0,No,EAST WADI 02,1,EW-013,23,1,TOTAL UNITS*1.29,56085,514,174,,0.002,174,1,0.05,0,,,0,174,,174,174,,,0,,,2804.25,,0,,0,0,0,0,0,1.624902724,0.081245136,0.338521401,0.081245136,0,0,514,0.338521401,0.436692607,OTHER DISTRICTS,1.624902724,EW-013-23
RESIDENTIAL,EAST WADI UPPER MID MARKET VILLA,RESL,EW-013-23_A,EW-013-23_A-174-EAST WADI 03-RESL,10,EAST WADI PRECINCT,0,6.5,4,0,0,No,EAST WADI 03,1,EW-013,23,1,TOTAL UNITS*1.29,56085,514,174,,0.002,174,1,0.05,0,,,0,174,,174,174,,,0,,,2804.25,,0,,0,0,0,0,0,1.624902724,0.081245136,0.338521401,0.081245136,0,0,514,0.338521401,0.436692607,OTHER DISTRICTS,1.624902724,EW-013-23
PARKING,RESIDENTIAL SURFACE PARKING,RSP,EW-013-23_A,EW-013-23_A-354-GA LEVEL AOD-RSP,10,EAST WADI PRECINCT,0,0,0,0,0,No,GA LEVEL AOD,0.05555,EW-013,23,0,NO PROVISION,0,0,0,,0,80,1,0,,,,0,0,,0,0,,,0,,,,,0,,0,0,0,0,2,,,,0,80,0,0,,0,OTHER DISTRICTS,,EW-013-23
RESIDENTIAL,EAST WADI UPPER MID MARKET VILLA,RESL,EW-013-24_A,EW-013-24_A-174-EAST WADI 01-RESL,10,EAST WADI PRECINCT,0,6.5,4,0,0,No,EAST WADI 01,1,EW-013,24,1,TOTAL UNITS*1.29,56085,514,174,,0.002,174,1,0.05,0,,,0,174,,174,174,,,0,,,2804.25,,0,,0,0,0,0,0,1.624902724,0.081245136,0.338521401,0.081245136,0,0,514,0.338521401,0.436692607,OTHER DISTRICTS,1.624902724,EW-013-24
