Unique Data Identification,Material Classification,,Commentary,,,Boundary,,,Quantity and Units,,,,,,Carbon sequestration (e.g. for Timber),,,Embodied Carbon,,Wider EN 15804 Impacts (Beyond scope of current ICE DB),,,,,,,,,,,,,,,,,,,,,,,Non-EN 15804 Impacts,,,,,,,,Data Quality,,,,,,,,,Statistical Analysis,,,,,,,,Version Control,,Misc,,,,,,,,,,User Editable Fields,,,,,,,,,,,,,
Unique ID,Material,Sub-material,Placeholder,ICE DB Name,Comments,Boundaries,Module D,Wider lifecycle notes,Quantity of declared unit,Units of declared unit,Weight per declared unit - kg,Density of material - kg per m3,Density range - low - kg per m3,Density Range - high - kg per m3,Carbon sequestration included?,Carbon Storage Amount (Kg CO2 per unit),Carbon Storage Notes,Embodied Carbon (kg CO2e per declared unit),Embodied Carbon per kg (kg CO2e per kg),Depletion potential of the stratospheric ozone layer. ODP kg CFC 11,Acidification potential of soil and water. AP kg SO2 equiv,Eutrophication potential. EP kg (PO4)3-,Formation potential of tropospheric ozone. POCP kg Ethene,Abiotic depletion potential (ADP-elements) for non-fossil resources kg Sb equiv,"Abiotic depletion potential (ADP-fossil fuels) for fossil resources MJ. net calorific
value",PERE Use of renewable primary energy excluding renewable primary energy used as raw materials - MJ,PERM Use of renewable primary energy resources used as raw materials - MJ,"PERT Total use of renewable primary energy resources (primary energy
and primary energy resources used as raw materials)
MJ. net calorific
value",PENRE Use of non-renewable primary energy excluding non-renewable primary energy used as raw materials - MJ,PENRM Use of non-renewable primary energy resources used as raw materials - MJ,"RENRT Total use of non-renewable primary energy resources (primary energy
and primary energy resources used as raw materials)
MJ. net calorific
value",Secondary Materials - kg,Use of renewable secondary fuels - MJ NCV,Use of non-renewable secondary fuels - MJ NCV,Net fresh water (inputs minus outputs)  - kg,Hazardous waste generated - kg,Non-hazardous waste generated - kg,Radioactive waste disposed - kg,Components for reuse - kg,Materials for recycling - kg,Materials for energy recovery - kg,Exported Energy - MJ,Renewable (biomass) - MJ,Renewable (solar. wind. hydroelectric. and geothermal) - MJ,Electricity Input (MJ/Kg),Non-renewable fossil - MJ,Non-renewable nuclear - MJ,Non-renewable material resources  - kg,Renewable material resources - kg,Smog creation potential - kg O₃ eq,DQI Method (Max 5),DQI Assurance  (Max 5),DQI Temporal  (Max 5),DQI Geographic  (Max 5),DQI Transparency  (Max 5),DQI Datapoint Total (Max 25),DQI Sample Size  - Only applicable to calculated averages (Max 10),DQI Total - %  (Max 100%),Placeholder,Statistical analysis available,Sample - data points,Average Embodied Carbon - kg CO2e per kg,St dev,Min,Max,Placeholder,Placeholder,ICE DB Version,Date last updated,"Fraction Recycled, if applicable",Custom mat field 1,Custom mat field 2,Custom mat field 3,Physical Form,Placeholder,Placeholder,Placeholder,Placeholder,Placeholder,User editable column heading 1,User editable column heading 2,User editable column heading 3,User editable column heading 4,User editable column heading 5,User editable column heading 6,User editable column heading 7,User editable column heading 8,User editable column heading 9,User editable column heading 10,,,,
42c0a65a-ae6f-4eb7-869f-c0a861d917df,Concrete,"Concrete, by cementitious content",,Concrete - 50% ggbs cement replacement - with total cementitious content of 140 kg per m3 of concrete," Estimated from ICE Cement, Mortar, Concrete model.","Cradle to gate, A1-3",, ,1,m3,2380,2380, , , , , ,99.19454838,0.0417, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4.61,2.19,4.92,4.74,2.00,18.46,N/A,74%, ,No,N/A,N/A,N/A,N/A,N/A, , ,V3.0 Beta,May-19,,140 kg cementitious content per m3 concrete.,ready-mix,,,,,,,,,,,,,,,,,,,,,
f427587f-b8da-45d1-a395-7f4e4e3ba739,Concrete,"Concrete, by cementitious content",,Concrete - 50% ggbs cement replacement - with total cementitious content of 160 kg per m3 of concrete," Estimated from ICE Cement, Mortar, Concrete model.","Cradle to gate, A1-3",, ,1,m3,2380,2380, , , , , ,108.8387322,0.0457, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4.66,2.17,4.92,4.77,2.00,18.52,N/A,74%, ,No,N/A,N/A,N/A,N/A,N/A, , ,V3.0 Beta,May-19,,160 kg cementitious content per m3 concrete.,ready-mix,,,,,,,,,,,,,,,,,,,,,
9c5dda30-fdb9-40c1-9eb0-272d53a0d67b,Concrete,"Concrete, by cementitious content",,Concrete - 50% ggbs cement replacement - with total cementitious content of 180 kg per m3 of concrete," Estimated from ICE Cement, Mortar, Concrete model.","Cradle to gate, A1-3",, ,1,m3,2380,2380, , , , , ,118.482916,0.0498, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4.69,2.16,4.93,4.79,2.00,18.57,N/A,74%, ,No,N/A,N/A,N/A,N/A,N/A, , ,V3.0 Beta,May-19,,180 kg cementitious content per m3 concrete.,ready-mix,,,,,,,,,,,,,,,,,,,,,
b177dea5-04fc-40bd-8c70-7330a7922569,Concrete,"Concrete, by cementitious content",,Concrete - 50% ggbs cement replacement - with total cementitious content of 200 kg per m3 of concrete," Estimated from ICE Cement, Mortar, Concrete model.","Cradle to gate, A1-3",, ,1,m3,2380,2380, , , , , ,128.1270998,0.0538, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4.72,2.15,4.93,4.80,2.00,18.62,N/A,74%, ,No,N/A,N/A,N/A,N/A,N/A, , ,V3.0 Beta,May-19,,200 kg cementitious content per m3 concrete.,ready-mix,,,,,,,,,,,,,,,,,,,,,
9ec7a712-0dfd-4cbb-af05-c290e8673c65,Concrete,"Concrete, by cementitious content",,Concrete - 50% ggbs cement replacement - with total cementitious content of 220 kg per m3 of concrete," Estimated from ICE Cement, Mortar, Concrete model.","Cradle to gate, A1-3",, ,1,m3,2380,2380, , , , , ,137.7712836,0.0579, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4.75,2.15,4.94,4.82,2.00,18.65,N/A,75%, ,No,N/A,N/A,N/A,N/A,N/A, , ,V3.0 Beta,May-19,,220 kg cementitious content per m3 concrete.,ready-mix,,,,,,,,,,,,,,,,,,,,,
2a67e4ef-3fa6-4ef3-a3bc-c86914e0ea3c,Concrete,"Concrete, by cementitious content",,Concrete - 50% ggbs cement replacement - with total cementitious content of 240 kg per m3 of concrete," Estimated from ICE Cement, Mortar, Concrete model.","Cradle to gate, A1-3",, ,1,m3,2380,2380, , , , , ,147.4154673,0.0619, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4.77,2.14,4.94,4.83,2.00,18.68,N/A,75%, ,No,N/A,N/A,N/A,N/A,N/A, , ,V3.0 Beta,May-19,,240 kg cementitious content per m3 concrete.,ready-mix,,,,,,,,,,,,,,,,,,,,,
b32f2b53-de51-4b27-b1f1-d9f8bb3e1b3d,Concrete,"Concrete, by cementitious content",,Concrete - 50% ggbs cement replacement - with total cementitious content of 260 kg per m3 of concrete," Estimated from ICE Cement, Mortar, Concrete model.","Cradle to gate, A1-3",, ,1,m3,2380,2380, , , , , ,157.2187516,0.0661, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4.79,2.14,4.94,4.84,2.00,18.71,N/A,75%, ,No,N/A,N/A,N/A,N/A,N/A, , ,V3.0 Beta,May-19,,260 kg cementitious content per m3 concrete.,ready-mix,,,,,,,,,,,,,,,,,,,,,
544083b3-c2fc-4328-913f-8550174d4186,Concrete,"Concrete, by cementitious content",,Concrete - 50% ggbs cement replacement - with total cementitious content of 280 kg per m3 of concrete," Estimated from ICE Cement, Mortar, Concrete model.","Cradle to gate, A1-3",, ,1,m3,2380,2380, , , , , ,167.0465128,0.0702, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4.80,2.13,4.95,4.85,2.00,18.73,N/A,75%, ,No,N/A,N/A,N/A,N/A,N/A, , ,V3.0 Beta,May-19,,280 kg cementitious content per m3 concrete.,ready-mix,,,,,,,,,,,,,,,,,,,,,
09917c07-894b-4983-9e11-49c0238d0839,Concrete,"Concrete, by cementitious content",,Concrete - 50% ggbs cement replacement - with total cementitious content of 300 kg per m3 of concrete," Estimated from ICE Cement, Mortar, Concrete model.","Cradle to gate, A1-3",, ,1,m3,2380,2380, , , , , ,176.898751,0.0743, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4.82,2.13,4.95,4.86,2.00,18.75,N/A,75%, ,No,N/A,N/A,N/A,N/A,N/A, , ,V3.0 Beta,May-19,,300 kg cementitious content per m3 concrete.,ready-mix,,,,,,,,,,,,,,,,,,,,,
0b7b1caf-11ab-4922-8140-4c8ceb0840e3,Concrete,"Concrete, by cementitious content",,Concrete - 50% ggbs cement replacement - with total cementitious content of 320 kg per m3 of concrete," Estimated from ICE Cement, Mortar, Concrete model.","Cradle to gate, A1-3",, ,1,m3,2380,2380, , , , , ,186.7754662,0.0785, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4.83,2.12,4.95,4.86,2.00,18.77,N/A,75%, ,No,N/A,N/A,N/A,N/A,N/A, , ,V3.0 Beta,May-19,,320 kg cementitious content per m3 concrete.,ready-mix,,,,,,,,,,,,,,,,,,,,,
d9fe3064-7f40-45d7-916c-ad68b8cf03f0,Concrete,"Concrete, by cementitious content",,Concrete - 50% ggbs cement replacement - with total cementitious content of 340 kg per m3 of concrete," Estimated from ICE Cement, Mortar, Concrete model.","Cradle to gate, A1-3",, ,1,m3,2380,2380, , , , , ,196.6766584,0.0826, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4.84,2.12,4.95,4.87,2.00,18.78,N/A,75%, ,No,N/A,N/A,N/A,N/A,N/A, , ,V3.0 Beta,May-19,,340 kg cementitious content per m3 concrete.,ready-mix,,,,,,,,,,,,,,,,,,,,,
454f604b-4013-4c0b-a882-8db1f0a45685,Concrete,"Concrete, by cementitious content",,Concrete - 50% ggbs cement replacement - with total cementitious content of 360 kg per m3 of concrete," Estimated from ICE Cement, Mortar, Concrete model.","Cradle to gate, A1-3",, ,1,m3,2380,2380, , , , , ,206.3820347,0.0867, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4.85,2.12,4.95,4.88,2.00,18.80,N/A,75%, ,No,N/A,N/A,N/A,N/A,N/A, , ,V3.0 Beta,May-19,,360 kg cementitious content per m3 concrete.,ready-mix,,,,,,,,,,,,,,,,,,,,,
1caadc61-e15c-4b9c-aa1a-edcb78f822f5,Concrete,"Concrete, by cementitious content",,Concrete - 50% ggbs cement replacement - with total cementitious content of 380 kg per m3 of concrete," Estimated from ICE Cement, Mortar, Concrete model.","Cradle to gate, A1-3",, ,1,m3,2380,2380, , , , , ,216.0874109,0.0908, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4.86,2.12,4.96,4.88,2.00,18.81,N/A,75%, ,No,N/A,N/A,N/A,N/A,N/A, , ,V3.0 Beta,May-19,,380 kg cementitious content per m3 concrete.,ready-mix,,,,,,,,,,,,,,,,,,,,,
bda22464-acfb-499e-919c-b660a4e1a1fd,Concrete,"Concrete, by cementitious content",,Concrete - 50% ggbs cement replacement - with total cementitious content of 400 kg per m3 of concrete," Estimated from ICE Cement, Mortar, Concrete model.","Cradle to gate, A1-3",, ,1,m3,2380,2380, , , , , ,225.7927872,0.0949, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4.87,2.11,4.96,4.88,2.00,18.82,N/A,75%, ,No,N/A,N/A,N/A,N/A,N/A, , ,V3.0 Beta,May-19,,400 kg cementitious content per m3 concrete.,ready-mix,,,,,,,,,,,,,,,,,,,,,
4fc3f447-7675-4d6f-98d3-c8b9500baa5f,Concrete,"Concrete, by cementitious content",,Concrete - 50% ggbs cement replacement - with total cementitious content of 420 kg per m3 of concrete," Estimated from ICE Cement, Mortar, Concrete model.","Cradle to gate, A1-3",, ,1,m3,2380,2380, , , , , ,235.4981635,0.0989, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4.88,2.11,4.96,4.89,2.00,18.83,N/A,75%, ,No,N/A,N/A,N/A,N/A,N/A, , ,V3.0 Beta,May-19,,420 kg cementitious content per m3 concrete.,ready-mix,,,,,,,,,,,,,,,,,,,,,
01cb31d6-38a4-4105-9bdc-c099c14b02e2,Concrete,"Concrete, by cementitious content",,Concrete - 50% ggbs cement replacement - with total cementitious content of 440 kg per m3 of concrete," Estimated from ICE Cement, Mortar, Concrete model.","Cradle to gate, A1-3",, ,1,m3,2380,2380, , , , , ,245.2035398,0.1030, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4.88,2.11,4.96,4.89,2.00,18.85,N/A,75%, ,No,N/A,N/A,N/A,N/A,N/A, , ,V3.0 Beta,May-19,,440 kg cementitious content per m3 concrete.,ready-mix,,,,,,,,,,,,,,,,,,,,,
f3954cee-1cf7-4800-b8c4-355b78005ed0,Concrete,"Concrete, by cementitious content",,Concrete - 50% ggbs cement replacement - with total cementitious content of 460 kg per m3 of concrete," Estimated from ICE Cement, Mortar, Concrete model.","Cradle to gate, A1-3",, ,1,m3,2380,2380, , , , , ,254.908916,0.1071, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4.89,2.11,4.96,4.90,2.00,18.85,N/A,75%, ,No,N/A,N/A,N/A,N/A,N/A, , ,V3.0 Beta,May-19,,460 kg cementitious content per m3 concrete.,ready-mix,,,,,,,,,,,,,,,,,,,,,
b93df69d-582f-4373-8288-ffc14eef2901,Concrete,"Concrete, by cementitious content",,Concrete - 50% ggbs cement replacement - with total cementitious content of 480 kg per m3 of concrete," Estimated from ICE Cement, Mortar, Concrete model.","Cradle to gate, A1-3",, ,1,m3,2380,2380, , , , , ,264.6142923,0.1112, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4.90,2.11,4.96,4.90,2.00,18.86,N/A,75%, ,No,N/A,N/A,N/A,N/A,N/A, , ,V3.0 Beta,May-19,,480 kg cementitious content per m3 concrete.,ready-mix,,,,,,,,,,,,,,,,,,,,,
1ea40a2f-1087-4def-8c55-8ffb4c1d7c96,Concrete,"Concrete, by cementitious content",,Concrete - 50% ggbs cement replacement - with total cementitious content of 500 kg per m3 of concrete," Estimated from ICE Cement, Mortar, Concrete model.","Cradle to gate, A1-3",, ,1,m3,2380,2380, , , , , ,274.3196686,0.1153, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4.90,2.10,4.96,4.90,2.00,18.87,N/A,75%, ,No,N/A,N/A,N/A,N/A,N/A, , ,V3.0 Beta,May-19,,500 kg cementitious content per m3 concrete.,ready-mix,,,,,,,,,,,,,,,,,,,,,
7b2dfc3b-248c-4e4d-8715-05ce2ff5ae46,Concrete,"Concrete, by cementitious content",,Concrete - 70% ggbs cement replacement - with total cementitious content of 100 kg per m3 of concrete," Estimated from ICE Cement, Mortar, Concrete model.","Cradle to gate, A1-3",, ,1,m3,2380,2380, , , , , ,62.32410079,0.0262, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4.30,2.32,4.82,4.54,2.00,17.97,N/A,72%, ,No,N/A,N/A,N/A,N/A,N/A, , ,V3.0 Beta,May-19,,100 kg cementitious content per m3 concrete.,ready-mix,,,,,,,,,,,,,,,,,,,,,
a35da145-6d29-4514-b57c-ba865e198ee5,Concrete,"Concrete, by cementitious content",,Concrete - 70% ggbs cement replacement - with total cementitious content of 120 kg per m3 of concrete," Estimated from ICE Cement, Mortar, Concrete model.","Cradle to gate, A1-3",, ,1,m3,2380,2380, , , , , ,68.45186859,0.0288, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4.39,2.30,4.86,4.58,2.00,18.13,N/A,73%, ,No,N/A,N/A,N/A,N/A,N/A, , ,V3.0 Beta,May-19,,120 kg cementitious content per m3 concrete.,ready-mix,,,,,,,,,,,,,,,,,,,,,
55695f44-dd2a-40ab-9ac0-94232ddaa53f,Concrete,"Concrete, by cementitious content",,Concrete - 70% ggbs cement replacement - with total cementitious content of 140 kg per m3 of concrete," Estimated from ICE Cement, Mortar, Concrete model.","Cradle to gate, A1-3",, ,1,m3,2380,2380, , , , , ,74.57963638,0.0313, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4.46,2.28,4.87,4.62,2.00,18.23,N/A,73%, ,No,N/A,N/A,N/A,N/A,N/A, , ,V3.0 Beta,May-19,,140 kg cementitious content per m3 concrete.,ready-mix,,,,,,,,,,,,,,,,,,,,,
4f988cdc-2562-4755-b600-e55611a262eb,Concrete,"Concrete, by cementitious content",,Concrete - 70% ggbs cement replacement - with total cementitious content of 160 kg per m3 of concrete," Estimated from ICE Cement, Mortar, Concrete model.","Cradle to gate, A1-3",, ,1,m3,2380,2380, , , , , ,80.70740417,0.0339, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4.51,2.26,4.88,4.65,2.00,18.31,N/A,73%, ,No,N/A,N/A,N/A,N/A,N/A, , ,V3.0 Beta,May-19,,160 kg cementitious content per m3 concrete.,ready-mix,,,,,,,,,,,,,,,,,,,,,
cdf7885d-7886-414a-a929-329b361c2f94,Concrete,"Concrete, by cementitious content",,Concrete - 70% ggbs cement replacement - with total cementitious content of 180 kg per m3 of concrete," Estimated from ICE Cement, Mortar, Concrete model.","Cradle to gate, A1-3",, ,1,m3,2380,2380, , , , , ,86.83517197,0.0365, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4.56,2.25,4.89,4.68,2.00,18.38,N/A,74%, ,No,N/A,N/A,N/A,N/A,N/A, , ,V3.0 Beta,May-19,,180 kg cementitious content per m3 concrete.,ready-mix,,,,,,,,,,,,,,,,,,,,,
31a65b8c-0ebe-4e44-bcc0-6934bfb71eff,Concrete,"Concrete, by cementitious content",,Concrete - 70% ggbs cement replacement - with total cementitious content of 200 kg per m3 of concrete," Estimated from ICE Cement, Mortar, Concrete model.","Cradle to gate, A1-3",, ,1,m3,2380,2380, , , , , ,92.96293976,0.0391, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4.60,2.24,4.90,4.70,2.00,18.44,N/A,74%, ,No,N/A,N/A,N/A,N/A,N/A, , ,V3.0 Beta,May-19,,200 kg cementitious content per m3 concrete.,ready-mix,,,,,,,,,,,,,,,,,,,,,
41e34cb0-9aa2-45a9-a251-73bede889604,Concrete,"Concrete, by cementitious content",,Concrete - 70% ggbs cement replacement - with total cementitious content of 220 kg per m3 of concrete," Estimated from ICE Cement, Mortar, Concrete model.","Cradle to gate, A1-3",, ,1,m3,2380,2380, , , , , ,99.09070755,0.0416, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4.64,2.23,4.90,4.72,2.00,18.49,N/A,74%, ,No,N/A,N/A,N/A,N/A,N/A, , ,V3.0 Beta,May-19,,220 kg cementitious content per m3 concrete.,ready-mix,,,,,,,,,,,,,,,,,,,,,
6e4d1342-f64e-42fd-a3f5-6668b6898ebf,Concrete,"Concrete, by cementitious content",,Concrete - 70% ggbs cement replacement - with total cementitious content of 240 kg per m3 of concrete," Estimated from ICE Cement, Mortar, Concrete model.","Cradle to gate, A1-3",, ,1,m3,2380,2380, , , , , ,105.2184753,0.0442, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4.67,2.23,4.90,4.73,2.00,18.53,N/A,74%, ,No,N/A,N/A,N/A,N/A,N/A, , ,V3.0 Beta,May-19,,240 kg cementitious content per m3 concrete.,ready-mix,,,,,,,,,,,,,,,,,,,,,
0efb1cb4-e7ec-4086-a483-ccd4282105e0,Concrete,"Concrete, by cementitious content",,Concrete - 70% ggbs cement replacement - with total cementitious content of 260 kg per m3 of concrete," Estimated from ICE Cement, Mortar, Concrete model.","Cradle to gate, A1-3",, ,1,m3,2380,2380, , , , , ,111.5053436,0.0469, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4.69,2.22,4.91,4.75,2.00,18.57,N/A,74%, ,No,N/A,N/A,N/A,N/A,N/A, , ,V3.0 Beta,May-19,,260 kg cementitious content per m3 concrete.,ready-mix,,,,,,,,,,,,,,,,,,,,,
62ad3587-3b9d-4b38-96eb-545c26637381,Concrete,"Concrete, by cementitious content",,Concrete - 70% ggbs cement replacement - with total cementitious content of 280 kg per m3 of concrete," Estimated from ICE Cement, Mortar, Concrete model.","Cradle to gate, A1-3",, ,1,m3,2380,2380, , , , , ,117.8166888,0.0495, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4.71,2.21,4.91,4.76,2.00,18.60,N/A,74%, ,No,N/A,N/A,N/A,N/A,N/A, , ,V3.0 Beta,May-19,,280 kg cementitious content per m3 concrete.,ready-mix,,,,,,,,,,,,,,,,,,,,,
6d31c930-24f0-49ad-8ce8-cce411213ce1,Concrete,"Concrete, by cementitious content",,Concrete - 70% ggbs cement replacement - with total cementitious content of 300 kg per m3 of concrete," Estimated from ICE Cement, Mortar, Concrete model.","Cradle to gate, A1-3",, ,1,m3,2380,2380, , , , , ,124.152511,0.0522, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4.73,2.21,4.91,4.77,2.00,18.62,N/A,74%, ,No,N/A,N/A,N/A,N/A,N/A, , ,V3.0 Beta,May-19,,300 kg cementitious content per m3 concrete.,ready-mix,,,,,,,,,,,,,,,,,,,,,
1f5d702d-a049-4dee-b34c-a9a0a86cef24,Concrete,"Concrete, by cementitious content",,Concrete - 70% ggbs cement replacement - with total cementitious content of 320 kg per m3 of concrete," Estimated from ICE Cement, Mortar, Concrete model.","Cradle to gate, A1-3",, ,1,m3,2380,2380, , , , , ,130.5128102,0.0548, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4.75,2.21,4.92,4.78,2.00,18.65,N/A,75%, ,No,N/A,N/A,N/A,N/A,N/A, , ,V3.0 Beta,May-19,,320 kg cementitious content per m3 concrete.,ready-mix,,,,,,,,,,,,,,,,,,,,,
c8955076-c0ee-4315-9da3-c3cc34f1103d,Concrete,"Concrete, by cementitious content",,Concrete - 70% ggbs cement replacement - with total cementitious content of 340 kg per m3 of concrete," Estimated from ICE Cement, Mortar, Concrete model.","Cradle to gate, A1-3",, ,1,m3,2380,2380, , , , , ,136.8975864,0.0575, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4.76,2.20,4.92,4.78,2.00,18.67,N/A,75%, ,No,N/A,N/A,N/A,N/A,N/A, , ,V3.0 Beta,May-19,,340 kg cementitious content per m3 concrete.,ready-mix,,,,,,,,,,,,,,,,,,,,,
a7129da3-2664-43f0-a624-37edc4709dff,Concrete,"Concrete, by cementitious content",,Concrete - 70% ggbs cement replacement - with total cementitious content of 360 kg per m3 of concrete," Estimated from ICE Cement, Mortar, Concrete model.","Cradle to gate, A1-3",, ,1,m3,2380,2380, , , , , ,143.0865467,0.0601, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4.78,2.20,4.92,4.79,2.00,18.69,N/A,75%, ,No,N/A,N/A,N/A,N/A,N/A, , ,V3.0 Beta,May-19,,360 kg cementitious content per m3 concrete.,ready-mix,,,,,,,,,,,,,,,,,,,,,
f20b676c-3440-44b2-ba1d-40e9f9a14915,Concrete,"Concrete, by cementitious content",,Concrete - 70% ggbs cement replacement - with total cementitious content of 380 kg per m3 of concrete," Estimated from ICE Cement, Mortar, Concrete model.","Cradle to gate, A1-3",, ,1,m3,2380,2380, , , , , ,149.2755069,0.0627, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4.79,2.20,4.92,4.80,2.00,18.71,N/A,75%, ,No,N/A,N/A,N/A,N/A,N/A, , ,V3.0 Beta,May-19,,380 kg cementitious content per m3 concrete.,ready-mix,,,,,,,,,,,,,,,,,,,,,
7fef63f9-c962-4444-8aa2-310e5455ded2,Concrete,"Concrete, by cementitious content",,Concrete - 70% ggbs cement replacement - with total cementitious content of 400 kg per m3 of concrete," Estimated from ICE Cement, Mortar, Concrete model.","Cradle to gate, A1-3",, ,1,m3,2380,2380, , , , , ,155.4644672,0.0653, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4.80,2.19,4.93,4.80,2.00,18.73,N/A,75%, ,No,N/A,N/A,N/A,N/A,N/A, , ,V3.0 Beta,May-19,,400 kg cementitious content per m3 concrete.,ready-mix,,,,,,,,,,,,,,,,,,,,,
eb9efd16-d157-4181-b9ea-29011ac11ca7,Concrete,"Concrete, by cementitious content",,Concrete - 70% ggbs cement replacement - with total cementitious content of 420 kg per m3 of concrete," Estimated from ICE Cement, Mortar, Concrete model.","Cradle to gate, A1-3",, ,1,m3,2380,2380, , , , , ,161.6534275,0.0679, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4.81,2.19,4.93,4.81,2.00,18.74,N/A,75%, ,No,N/A,N/A,N/A,N/A,N/A, , ,V3.0 Beta,May-19,,420 kg cementitious content per m3 concrete.,ready-mix,,,,,,,,,,,,,,,,,,,,,
58bee4b6-9e6b-40c6-8dd5-4147693ef1d1,Concrete,"Concrete, by cementitious content",,Concrete - 70% ggbs cement replacement - with total cementitious content of 440 kg per m3 of concrete," Estimated from ICE Cement, Mortar, Concrete model.","Cradle to gate, A1-3",, ,1,m3,2380,2380, , , , , ,167.8423878,0.0705, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4.82,2.19,4.93,4.82,2.00,18.76,N/A,75%, ,No,N/A,N/A,N/A,N/A,N/A, , ,V3.0 Beta,May-19,,440 kg cementitious content per m3 concrete.,ready-mix,,,,,,,,,,,,,,,,,,,,,
3503ce0c-44ca-4554-a187-7574c4409b3a,Concrete,"Concrete, by cementitious content",,Concrete - 70% ggbs cement replacement - with total cementitious content of 460 kg per m3 of concrete," Estimated from ICE Cement, Mortar, Concrete model.","Cradle to gate, A1-3",, ,1,m3,2380,2380, , , , , ,174.031348,0.0731, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4.83,2.18,4.93,4.82,2.00,18.77,N/A,75%, ,No,N/A,N/A,N/A,N/A,N/A, , ,V3.0 Beta,May-19,,460 kg cementitious content per m3 concrete.,ready-mix,,,,,,,,,,,,,,,,,,,,,
a79c1124-a240-44ab-84dd-97972df6330e,Concrete,"Concrete, by cementitious content",,Concrete - 70% ggbs cement replacement - with total cementitious content of 480 kg per m3 of concrete," Estimated from ICE Cement, Mortar, Concrete model.","Cradle to gate, A1-3",, ,1,m3,2380,2380, , , , , ,180.2203083,0.0757, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4.84,2.18,4.93,4.83,2.00,18.78,N/A,75%, ,No,N/A,N/A,N/A,N/A,N/A, , ,V3.0 Beta,May-19,,480 kg cementitious content per m3 concrete.,ready-mix,,,,,,,,,,,,,,,,,,,,,
826894a9-8181-4c75-b9b1-609159b2b33f,Concrete,"Concrete, by cementitious content",,Concrete - 70% ggbs cement replacement - with total cementitious content of 500 kg per m3 of concrete," Estimated from ICE Cement, Mortar, Concrete model.","Cradle to gate, A1-3",, ,1,m3,2380,2380, , , , , ,186.4092686,0.0783, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4.85,2.18,4.93,4.83,2.00,18.79,N/A,75%, ,No,N/A,N/A,N/A,N/A,N/A, , ,V3.0 Beta,May-19,,500 kg cementitious content per m3 concrete.,ready-mix,,,,,,,,,,,,,,,,,,,,,
6a7c9c95-56cf-4419-b0a3-8d43b2a2d3d5,Concrete,"Concrete, by cementitious content",,Concrete - average UK cement replacement rate - with total cementitious content of 100 kg per m3 of concrete," Estimated from ICE Cement, Mortar, Concrete model.","Cradle to gate, A1-3",, ,1,m3,2380,2380, , , , , ,115.7813808,0.0486, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4.66,2.12,4.94,4.81,2.00,18.54,N/A,74%, ,No,N/A,N/A,N/A,N/A,N/A, , ,V3.0 Beta,May-19,,100 kg cementitious content per m3 concrete.,ready-mix,,,,,,,,,,,,,,,,,,,,,
